Voltage,Current,a_K⁺,c_K⁺,γ_K⁺,a_H⁺,c_H⁺,γ_H⁺,a_HCO₃⁻,c_HCO₃⁻,γ_HCO₃⁻,a_CO₃²⁻,c_CO₃²⁻,γ_CO₃²⁻,a_CO₂,c_CO₂,γ_CO₂,a_OH⁻,c_OH⁻,γ_OH⁻,a_CO,c_CO,γ_CO
-1.2860579813472979,-104.96904275056167,913.5662696157132,3.00177541209673,304.34197906151485,1.532410033134215e-7,5.035158271164682e-10,304.34197906151485,4.146192292372712e-6,1.362346497567681e-8,304.3419790615148,1.2609840525074694e-9,4.143312915280065e-12,304.3419790615148,1.618067900492418e-5,5.3166109567992514e-8,304.3419790615148,2.51034686092357e-6,8.248441009237732e-9,304.34197906151485,0.020276537135533047,6.662418769194726e-5,304.34197906151485
-1.2790869720209468,-104.95188178193646,866.810882312483,3.001243491662166,288.81724682472225,1.4550878240868986e-7,5.03809187326671e-10,288.81724682472225,4.371916733007661e-6,1.5137311850565817e-8,288.81724682472225,1.4002652309379e-9,4.848274285322353e-12,288.81724682472225,1.9582290771528427e-5,6.780166692542621e-8,288.81724682472225,2.4014040163127387e-6,8.314614320003216e-9,288.81724682472225,0.020272918929637767,7.019289586241719e-5,288.8172468247222
-1.2721159626945957,-104.93066712667834,822.6043888354699,3.0006851598777216,274.138853297422,1.3821737523350637e-7,5.041874713160411e-10,274.13885329742203,4.6095720938434985e-6,1.6814734717090344e-8,274.138853297422,1.554244303114736e-9,5.669551340205274e-12,274.13885329742203,2.369535820050988e-5,8.64356070491111e-8,274.138853297422,2.2982568221293385e-6,8.383550140686867e-9,274.138853297422,0.020268526271158778,7.393525590175578e-5,274.138853297422
-1.2628212835927943,-104.89464573511981,767.375894095836,2.9998975867470956,255.8006971591091,1.291423684286012e-7,5.048554201096416e-10,255.80069715910906,4.946256911458987e-6,1.933636994109674e-8,255.8006971591091,1.7849349461392512e-9,6.977834564027848e-12,255.80069715910906,3.054587978944057e-5,1.1941280899027776e-7,255.800697159109,2.169206588416728e-6,8.48006519336213e-9,255.8006971591091,0.02026118537885296,7.920692009002003e-5,255.800697159109
-1.2512715905475413,-104.83412374108474,704.2176390441571,2.9988461680678626,234.8295309518594,1.1882891173492714e-7,5.060220120240642e-10,234.8295309518594,5.398889310434756e-6,2.2990674505675956e-8,234.8295309518594,2.1173387696275406e-9,9.01649277688844e-12,234.82953095185943,4.186096965946461e-5,1.7826109642081691e-7,234.82953095185934,2.021388401921053e-6,8.607896944338924e-9,234.82953095185937,0.020249028268636234,8.622862800329543e-5,234.8295309518594
-1.2416468463431638,-104.76625133431205,655.836616536829,2.9979043989372554,218.76502024858442,1.1099482675936676e-7,5.073700842723506e-10,218.76502024858442,5.808023973807752e-6,2.6549143767171046e-8,218.76502024858442,2.438539583673214e-9,1.114684413852947e-11,218.76502024858445,5.440991946239258e-5,2.4871398270421006e-7,218.7650202485844,1.9079844951380473e-6,8.721615973933992e-9,218.76502024858442,0.02023552957386304,9.249892670624055e-5,218.76502024858442
-1.2336262261728492,-104.69408188883878,618.2392559423417,2.9970712551362446,206.2811335842721,1.0496260018638404e-7,5.088327679928307e-10,206.2811335842721,6.173470253287817e-6,2.9927459414342264e-8,206.28113358427206,2.740921091881922e-9,1.328730865618485e-11,206.2811335842721,6.767531290587675e-5,3.280732063566508e-7,206.2811335842721,1.8197435145236758e-6,8.821667221351852e-9,206.28113358427208,0.020221260102919657,9.802767587884452e-5,206.2811335842721
-1.2269423760309204,-104.62055452259811,588.6731279601217,2.996341710159244,196.4639500108404,1.0026431913595401e-7,5.103446160500268e-10,196.46395001084042,6.49661856331431e-6,3.3067738701964617e-8,196.46395001084042,3.019543206477135e-9,1.536945178141091e-11,196.46395001084042,8.114910383406094e-5,4.1304831664833844e-7,196.46395001084042,1.7502656294964218e-6,8.908838641388642e-9,196.46395001084042,0.020206775407852748,0.00010285233197610952,196.46395001084045
-1.2213725009126464,-104.54820618448983,565.1931753391779,2.9957082534336754,188.66762966365448,9.656919980447086e-8,5.118482697674674e-10,188.66762966365448,6.779908997755546e-6,3.5935729991638565e-8,188.66762966365448,3.2717841147706785e-9,1.7341523400720208e-11,188.66762966365448,9.438728833190905e-5,5.002834269989882e-7,188.6676296636545,1.6950196816047809e-6,8.984157402234617e-9,188.66762966365448,0.020192557399672767,0.0001070271431070124,188.6676296636545
-1.2167309383140847,-104.47902163228282,546.3942153437288,2.9951620547329343,182.42559346006686,9.363870514698463e-8,5.132980705773735e-10,182.42559346006684,7.026419513762825e-6,3.8516632345783845e-8,182.42559346006686,3.4968545982466614e-9,1.91686623127918e-11,182.42559346006684,0.00010703935896213765,5.867562600834771e-7,182.42559346006686,1.6507296586574343e-6,9.048783272939062e-9,182.42559346006684,0.02017898368578468,0.00011061487208592737,182.42559346006684
