Voltage,K⁺,H⁺,HCO₃⁻,CO₃²⁻,CO₂,OH⁻,CO
-0.7341905045453171,25.555481230345386,4.040908857739681e-5,0.00037581532686078024,4.667803270510198e-10,0.035507622418171264,3.913591278130492e-10,1.2496669538330904e-5
-0.7256227702362589,24.36888312582014,3.9727986030936786e-5,0.00039406768016347053,4.978213245119078e-10,0.03551899636578823,3.666481698525284e-10,9.084197721052983e-6
-0.718482991645377,23.4256129758412,3.89669323643436e-5,0.0004099030787455616,5.279240931151017e-10,0.035526443791843866,3.533148808297544e-10,6.85003737362091e-6
-0.7125331761529754,22.669719429746316,3.822583050235801e-5,0.00042354818846799787,5.560622199308115e-10,0.03553145039567887,3.4647382253674224e-10,5.347860050388725e-6
-0.7075749965759741,22.059942036508986,3.754891094249134e-5,0.00043523976586795464,5.817042609858609e-10,0.035534899733004346,3.4335097153150985e-10,4.312577767867925e-6
-0.7034431802618064,21.565323295148357,3.695169063894582e-5,0.00044521070895095613,6.046410375781415e-10,0.03553733168249123,3.423364891049761e-10,3.582333498501548e-6
-0.7,21.162282648994562,3.6435396423861686e-5,0.0004536812655968512,6.24870792076576e-10,0.03553908362477656,3.4248543327316013e-10,3.0560158868133933e-6
-0.6965568197381935,20.767355596390544,3.5905471181511975e-5,0.0004623011361834152,6.461363073889513e-10,0.03554061070226358,3.4345725809246383e-10,2.5969929108086016e-6
-0.693113639476387,20.38036212613165,3.536479311878504e-5,0.00047107275840283246,6.684577781448235e-10,0.03554193513662593,3.4518050033310325e-10,2.198606985992217e-6
-0.6862272789527742,19.629477397693968,3.426164099438453e-5,0.0004890812302832128,7.163504071277909e-10,0.035544059412441625,3.506171331240122e-10,1.5587987024128946e-6
-0.6793409184291613,18.90827289308735,3.314464007438997e-5,0.000507727093830637,7.687167861612448e-10,0.03554561083462033,3.5831197069029273e-10,1.0904030457520987e-6
-0.6690113776437421,17.879308104206544,3.147517909266403e-5,0.0005369376038328651,8.560546470199308e-10,0.03554714887301382,3.7321298427179114e-10,6.24009787070958e-7
-0.6586818368583227,16.910126850420095,2.984407842708742e-5,0.0005677053077608464,9.545716083211163e-10,0.03554804680226696,3.912202610944894e-10,3.4938988088352013e-7
-0.644909115811097,15.70431787496819,2.7764911784430374e-5,0.0006112898529763733,1.104823691023919e-9,0.03554866461300858,4.188426481708304e-10,1.5719636671768634e-7
-0.6271428721935202,14.282457495282875,2.5274900608331728e-5,0.0006721420602994035,1.3344817859472574e-9,0.03554898028894309,4.592080756196826e-10,5.452524689152571e-8
-0.6123376691788728,13.201896128076955,2.3369616763209867e-5,0.0007271545720153182,1.5614055657991324e-9,0.03554906916776962,4.963687118758942e-10,2.223038759543352e-8
-0.6,12.367397925556054,2.1894777601529897e-5,0.0007762188954027378,1.7790329915262906e-9,0.03554909522727387,5.297039002948103e-10,1.0461944437343037e-8
-0.5876623308211272,11.588177393667278,2.0516321130309337e-5,0.0008284132858785197,2.0262252500407458e-9,0.03554910276699477,5.652462214128591e-10,4.907000249903803e-9
-0.5753246616422544,10.860202396935977,1.9227936566029284e-5,0.0008839424952353506,2.306913767122337e-9,0.03554910256917852,6.030984659649539e-10,2.2967557753000008e-9
-0.5629869924633816,10.17976133050047,1.8023421299926474e-5,0.0009430270429950249,2.6255896237830446e-9,0.03554909968860306,6.433931250024236e-10,1.0736705732767409e-9
-0.5506493232845088,9.543436044320615,1.6896886520289157e-5,0.0010059047073446023,2.9873769164097007e-9,0.0355490964348049,6.862837323279606e-10,5.015565895060053e-10
-0.5343449211541751,8.764880276220639,1.5518479864292494e-5,0.0010952556682950277,3.541654117812723e-9,0.03554909318695558,7.472388923508306e-10,1.8334646849090845e-10
-0.520757919378897,8.165960884047127,1.445808917786607e-5,0.0011755853390337174,4.080215058853589e-9,0.03554909191541566,8.020421680105319e-10,7.92533244987451e-11
-0.5094354178994986,7.698795697906527,1.3630963590597818e-5,0.0012469201929873636,4.590414374647298e-9,0.03554909193113759,8.507096459344776e-10,3.9400287341237185e-11
-0.5,7.330228340993531,1.2978405389893997e-5,0.0013096159809766706,5.0636354220935015e-9,0.03554909267079276,8.93483463443886e-10,2.200953484524299e-11
-0.49056458210050136,6.979441187945517,1.2357326538376815e-5,0.0013754374651362125,5.585423935896875e-9,0.03554909403516647,9.38389895261803e-10,1.2296332536416547e-11
-0.4811291642010027,6.645491877188675,1.1766059060332693e-5,0.0014445561161660816,6.1608868386365e-9,0.03554909598328053,9.855458786342597e-10,6.870744015159452e-12
-0.47169374630150407,6.3274934488824846,1.1203032833564253e-5,0.0015171548340422887,6.795699479128065e-9,0.03554909847125469,1.0350761689602272e-9,3.839756062900498e-12
-0.4622583284020054,6.02461087014041,1.0666769548221873e-5,0.0015934288683251935,7.496174258738625e-9,0.03554910145447847,1.0871139589151105e-9,2.146259054437431e-12
-0.44967777120267394,5.642928483244133,9.99098857090195e-6,0.0017012073483009683,8.544541234161088e-9,0.035549106126339755,1.16064560767642e-9,9.885215480689937e-13
-0.4336861190718579,5.1918133867959355,9.192274659999748e-6,0.0018490254621665316,1.0093922040939285e-8,0.03554911306356394,1.2614942323424464e-9,3.6917759657405386e-13
-0.42035974229617784,4.84282990294236,8.574388054312008e-6,0.001982270459922277,1.1601119510164454e-8,0.035549119567100045,1.352400383034523e-9,1.6255288987238033e-13
-0.4092544283164445,4.569381170518495,8.09023817442666e-6,0.002100897573192386,1.3031180778982473e-8,0.035549125405563264,1.433333511387501e-9,8.208978332995324e-14
-0.4,4.352851939445398,7.706866121578204e-6,0.002205405721595366,1.4359884349260672e-8,0.0355491305166948,1.5046340028302297e-9,4.646782473842497e-14
-0.39074557168355556,4.146098966406482,7.340803250682964e-6,0.002315383089729021,1.5827765153142643e-8,0.035549135817128624,1.5796658597148075e-9,2.63103879212157e-14
-0.3814911433671111,3.9486480006916964,6.991209886010301e-6,0.0024311638773583883,1.7450275398739482e-8,0.03554914127652781,1.6586570890810758e-9,1.4901091526371535e-14
-0.37223671505066663,3.7600509735784637,6.657292707615096e-6,0.0025531072503999232,1.92447319459781e-8,0.03554914686608344,1.7418527311362034e-9,8.441684684372357e-15
-0.36298228673422217,3.579884452240678,6.338302014061355e-6,0.0026815995334402033,2.1230563516052196e-8,0.03554915255848188,1.8295163550729024e-9,4.783708786468041e-15
-0.3506430489789629,3.352087928812864,5.934980850486148e-6,0.002863833181685711,2.4214138277201917e-8,0.035549160263850216,1.9538449267108323e-9,2.2442968217792367e-15
-0.3341907319719506,3.06904307604916,5.433840720388969e-6,0.0031279542226319186,2.8886454153454643e-8,0.035549170652373965,2.134041021599743e-9,8.188599345116304e-16
-0.3155412418054321,2.774557307501177,4.912444076228963e-6,0.0034599511035067103,3.534379962729328e-8,0.03554918244429222,2.3605452835995457e-9,2.614636308437593e-16
-0.3,2.5487926931502485,4.512720473702292e-6,0.0037664255308244936,4.188243903539275e-8,0.03554919217314065,2.5696368985629032e-9,1.0109251806571195e-16
-0.2844587581945679,2.3394621352772287,4.142093903397981e-6,0.004103440225296742,4.9712923199187284e-8,0.035549201725656294,2.7995645546857854e-9,3.912749417217766e-17
-0.2689175163891358,2.145355880627507,3.7984224577821087e-6,0.004474711232415257,5.911572127219538e-8,0.035549211029915824,3.0528635171757726e-9,1.516089728617197e-17
-0.2533762745837037,1.9653690890120432,3.479749981318495e-6,0.004884503866162072,7.043909540869788e-8,0.03554922002316073,3.3324437886596174e-9,5.881295260030612e-18
-0.23619404610370373,1.7815981795435278,3.1543776009524304e-6,0.005388340740035572,8.572013390913225e-8,0.03554922953918928,3.6761855701879923e-9,2.0673636723986656e-18
-0.2218755223703704,1.6397979497479538,2.90331567587141e-6,0.005854295725637714,1.011863568512806e-7,0.03554923708408925,3.994082503041629e-9,8.660822947781517e-19
-0.20994341925925927,1.5289960912662688,2.7071373767736235e-6,0.006278541470406826,1.1638314993356652e-7,0.035549243081231634,4.283523382967106e-9,4.1981419913527814e-19
-0.2,1.441501254989177,2.5522249195650186e-6,0.006659632045598613,1.30940195005504e-7,0.03554924786635862,4.543521727735058e-9,2.29744630559305e-19
-0.19005658074074075,1.3582007350306375,2.404738636001282e-6,0.0070680792463677835,1.4749431414347508e-7,0.03554925245111713,4.822184080042215e-9,1.2580270775260467e-19
-0.1801131614814815,1.2789124691202858,2.2643561789030895e-6,0.007506278204689424,1.663495836439289e-7,0.03554925683001364,5.121144514278432e-9,6.89284453736138e-20
-0.17016974222222223,1.2034640200775761,2.1307722426263875e-6,0.007976869174293218,1.8786128683258005e-7,0.03554926099870895,5.442204338699683e-9,3.779013058318839e-20
