BoundaryLayerThickness,Voltage,Value
5.0e8,-0.0044000000000000705,-2.5287193618607327e-15
5.0e8,-0.007280000000000064,-3.5616532983999e-15
5.0e8,-0.010735999999999968,1.005046550699232e-14
5.0e8,-0.014883199999999874,-3.7778120426965697e-16
5.0e8,-0.019859840000000184,-1.2351803042502877e-15
5.0e8,-0.025831808000000178,-4.066001746523559e-15
5.0e8,-0.03299816960000013,-7.486978763806457e-15
5.0e8,-0.041597803519999865,6.636608658554077e-16
5.0e8,-0.05191736422399984,7.003640272298787e-15
5.0e8,-0.06430083706880008,6.348976849558081e-15
5.0e8,-0.07916100448255992,2.034170205944124e-15
5.0e8,-0.09699320537907208,1.4361321377580015e-14
5.0e8,-0.1169932053790721,-4.183589651804175e-15
5.0e8,-0.136993205379072,9.034131440116278e-15
5.0e8,-0.1569932053790719,-9.901920212227274e-15
5.0e8,-0.17699320537907182,1.2204221250500832e-14
5.0e8,-0.19699320537907217,-1.030886349006525e-14
5.0e8,-0.21699320537907196,-5.820187343120474e-16
5.0e8,-0.23699320537907198,6.35598939125588e-15
5.0e8,-0.256993205379072,-8.198446810156563e-16
5.0e8,-0.2769932053790718,-1.4423438002961304e-14
5.0e8,-0.29699320537907203,-3.5363634020220375e-14
5.0e8,-0.31699320537907205,-1.2842876918177254e-13
5.0e8,-0.33699320537907207,-4.80529526720867e-13
5.0e8,-0.3569932053790723,-1.5600420840081393e-12
5.0e8,-0.3769932053790721,-5.330810869958416e-12
5.0e8,-0.3969932053790721,-1.823121053404401e-11
5.0e8,-0.4169932053790717,-6.237857603033554e-11
5.0e8,-0.43699320537907194,-2.136022184465905e-10
5.0e8,-0.4569932053790724,-7.322155766085057e-10
5.0e8,-0.47699320537907264,-2.512278445979013e-9
5.0e8,-0.4969932053790722,-8.626638533783402e-9
5.0e8,-0.5169932053790725,-2.9639456410774436e-8
5.0e8,-0.536993205379072,-1.0186338465030284e-7
5.0e8,-0.5569932053790723,-3.4997473633424855e-7
5.0e8,-0.5769932053790725,-1.2007232787407203e-6
5.0e8,-0.5969932053790721,-4.104598876874941e-6
5.0e8,-0.6169932053790725,-1.3918065611715028e-5
5.0e8,-0.6369932053790721,-4.640232362891676e-5
5.0e8,-0.6569932053790724,-0.00014962303395914958
5.0e8,-0.6769932053790726,-0.00045400933646668856
5.0e8,-0.6969932053790728,-0.0012508104027582235
5.0e8,-0.7169932053790724,-0.003040854362776064
5.0e8,-0.736993205379072,-0.006516945412356496
5.0e8,-0.7569932053790722,-0.012640431302332132
5.0e8,-0.7769932053790727,-0.022959063265228244
5.0e8,-0.7969932053790729,-0.04011118057276589
5.0e8,-0.8169932053790725,-0.06851681184563094
5.0e8,-0.8369932053790721,-0.11539278455845765
5.0e8,-0.8569932053790723,-0.19227591467469798
5.0e8,-0.8769932053790725,-0.3171775577081107
5.0e8,-0.8969932053790721,-0.5169379970600194
5.0e8,-0.9169932053790717,-0.8280896011511456
5.0e8,-0.9369932053790719,-1.293472625329415
5.0e8,-0.9569932053790724,-1.9523242380060837
5.0e8,-0.976993205379072,-2.8252998375515563
5.0e8,-0.9969932053790715,-3.901216858307104
5.0e8,-1.0169932053790718,-5.132228569201897
5.0e8,-1.036993205379072,-6.43688703766183
5.0e8,-1.0569932053790716,-7.704644440245374
5.0e8,-1.0769932053790712,-8.796787380236127
5.0e8,-1.0969932053790714,-9.546127589106673
5.0e8,-1.1169932053790717,-9.772790135646874
5.0e8,-1.1369932053790712,-9.360675225074324
5.0e8,-1.1569932053790708,-8.416570309961486
5.0e8,-1.1769932053790713,-7.300484848261052
5.0e8,-1.1969932053790715,-6.322698113047017
5.0e8,-1.183006794620929,-5.3548567116443735
5.0e8,-1.1630067946209295,-4.644025552190997
5.0e8,-1.143006794620929,-4.059675745578516
5.0e8,-1.1230067946209288,-3.528282571778414
5.0e8,-1.1030067946209292,-3.0180340476163683
5.0e8,-1.0830067946209296,-2.5176970985474476
5.0e8,-1.0630067946209294,-2.0318879269695738
5.0e8,-1.0430067946209292,-1.5761801890323281
5.0e8,-1.0230067946209296,-1.1699230619344447
5.0e8,-1.00300679462093,-0.8286187081965499
5.0e8,-0.9830067946209297,-0.5588868159037447
5.0e8,-0.9630067946209294,-0.3578166604672427
5.0e8,-0.9430067946209297,-0.2159549816107616
5.0e8,-0.9230067946209302,-0.12138394265212626
5.0e8,-0.9030067946209299,-0.06255422507945585
5.0e8,-0.8830067946209297,-0.029187251960229716
5.0e8,-0.8630067946209301,-0.01231803251378308
5.0e8,-0.8430067946209305,-0.0047645618242819895
5.0e8,-0.8230067946209303,-0.001724535479469459
5.0e8,-0.8030067946209299,-0.0005947873857088595
5.0e8,-0.7830067946209304,-0.00019623831904601858
5.0e8,-0.7630067946209308,-5.947068469869722e-5
5.0e8,-0.7430067946209304,-1.2505295233957585e-5
5.0e8,-0.7230067946209302,4.602548974288353e-6
5.0e8,-0.7030067946209306,1.2186116883670421e-5
