BoundaryLayerThickness,Voltage,Value
80.0,0.11398352867934558,1.2343720084961695e-19
80.0,0.10198352867934657,-1.736910521399863e-19
80.0,0.08998352867934611,8.33455682579902e-20
80.0,0.07798352867934566,-1.0331954862642613e-19
80.0,0.06598352867934665,-5.0298971376986597e-20
80.0,0.05398352867934764,-3.4417644695196806e-20
80.0,0.04198352867934718,-5.658299380482658e-20
80.0,0.03148764650950964,-1.4954124124506735e-19
80.0,0.020991764339673535,1.0248022976821819e-19
80.0,0.010495882169837545,1.1755791960361881e-20
80.0,0.0,1.9144404039052215e-20
99.99999999999999,-0.0012000000000000899,6.151262205368232e-20
99.99999999999999,-0.0025199999999998557,-4.722883262492714e-19
99.99999999999999,-0.003972000000000309,7.913981598985573e-19
99.99999999999999,-0.005569200000000052,-5.730408098667191e-19
99.99999999999999,-0.0073261199999997695,4.1785450385766876e-19
99.99999999999999,-0.009258731999999936,-6.628196743613781e-19
99.99999999999999,-0.011384605199999953,9.95289437787339e-19
99.99999999999999,-0.013723065720000038,-1.0758139959334663e-18
99.99999999999999,-0.016295372292000065,7.030963845552628e-19
99.99999999999999,-0.01912490952120005,-2.5189856292308726e-20
99.99999999999999,-0.022237400473320124,5.266823260543051e-20
99.99999999999999,-0.025661140520652048,-3.431073261951184e-19
99.99999999999999,-0.02942725457271711,-2.1384491513447782e-19
99.99999999999999,-0.0335699800299889,3.8954265420363357e-19
99.99999999999999,-0.038126978032988035,-4.980490338398753e-19
99.99999999999999,-0.04313967583628653,3.1290773979977717e-19
99.99999999999999,-0.04865364341991518,-1.695618335248467e-19
99.99999999999999,-0.05471900776190708,-1.7869776814816378e-20
99.99999999999999,-0.06139090853809748,2.4570542002193583e-19
99.99999999999999,-0.06872999939190727,1.965058930227643e-20
99.99999999999999,-0.07680299933109824,-2.812621185636987e-19
99.99999999999999,-0.08568329926420759,-1.5492237481412128e-19
99.99999999999999,-0.09545162919062877,-4.776591692722547e-19
99.99999999999999,-0.10619679210969157,-5.192106589173881e-19
99.99999999999999,-0.11801647132066084,-1.0244677027078744e-18
99.99999999999999,-0.13001647132066052,-1.7283641163293212e-18
99.99999999999999,-0.14201647132066064,-3.531672194180741e-18
99.99999999999999,-0.15401647132066076,-7.351203218860175e-18
99.99999999999999,-0.16601647132066044,-1.5057458621825825e-17
99.99999999999999,-0.17801647132066056,-3.101743967679503e-17
