Voltage,K⁺,H⁺,HCO₃⁻,CO₃²⁻,CO₂,OH⁻,CO
-0.37223671505066663,3.6786402281905617,6.3165018550897805e-6,0.0023927439518435134,1.7652471369951155e-8,0.03404002523946363,1.5831547634990908e-9,8.216509672393209e-15
-0.36298228673422217,3.501933976849448,6.013083935853467e-6,0.0025134808980404938,1.947889154674329e-8,0.03404002523947574,1.6630401482745804e-9,4.656553744977187e-15
-0.3506430489789629,3.2785159995840125,5.62945847103998e-6,0.0026847647405491134,2.2224169083476538e-8,0.03404002523948388,1.776369796763163e-9,2.1849342961441846e-15
-0.3341907319719506,3.0009191522840304,5.152803812790978e-6,0.0029331160588946517,2.652598727014127e-8,0.03404002523948875,1.9406910030546545e-9,7.973524655347015e-16
-0.3155412418054321,2.7121141924822987,4.656903982628996e-6,0.003245454848990898,3.24761250234415e-8,0.03404002523949067,2.1473494057969523e-9,2.5465553505515064e-16
-0.3,2.4907169083799556,4.276748199764105e-6,0.003533940018391646,3.8506266248056424e-8,0.03404002523949113,2.3382251030100455e-9,9.848080996507396e-17
-0.2844587581945679,2.2854486007992776,3.924287082262115e-6,0.0038513419877088113,4.573379390038033e-8,0.034040025239491185,2.5482335492573617e-9,3.812516683693856e-17
-0.2689175163891358,2.0951235871156815,3.5974847239124447e-6,0.004201205222994138,5.442029040150559e-8,0.03404002523949126,2.7797199341713232e-9,1.477605645954494e-17
-0.2533762745837037,1.9186590163429675,3.294481788157261e-6,0.0045876021127430845,6.489101236527442e-8,0.0340400252394912,3.0353787463275595e-9,5.733473511736677e-18
-0.23619404610370373,1.7385049165634388,2.9851436536947642e-6,0.005062996413267515,7.903660936543666e-8,0.03404002523949133,3.3499225364107584e-9,2.0160147649157612e-18
-0.2218755223703704,1.5995135114252257,2.746484960806795e-6,0.00550295079981263,9.336934697590044e-8,0.03404002523949144,3.6410175706908232e-9,8.447997191981339e-19
-0.20994341925925927,1.4909200423064093,2.5600218095759878e-6,0.005903766739490637,1.0746608838621957e-7,0.03404002523949125,3.906216721486452e-9,4.0959589632902684e-19
-0.2,1.405179126630103,2.4127982108075604e-6,0.006264001500020607,1.2098088791330637e-7,0.03404002523949141,4.144565407560038e-9,2.241994696263821e-19
-0.19005658074074075,1.32355807617074,2.2726487303744873e-6,0.006650289334091186,1.3636224499843773e-7,0.034040025239491525,4.4001520632218354e-9,1.2279308035402648e-19
-0.1801131614814815,1.24587845345316,2.1392669777158876e-6,0.00706493007613401,1.5389651921674021e-7,0.03404002523949133,4.674498369816821e-9,6.729475118949635e-20
-0.17016974222222223,1.1719712516754575,2.0123627554459083e-6,0.007510460810728193,1.7391867983573375e-7,0.03404002523949131,4.96928298482651e-9,3.690321160494011e-20
