ScanRate,Voltage,Value
0.001,0.4259835286793396,2.9622668860126705e-11
0.001,0.4139835286793396,2.3380963741359316e-11
0.001,0.40198352867933956,1.8424946956304138e-11
0.001,0.38998352867933955,1.4530646944785285e-11
0.001,0.3779835286793396,1.1425104659064726e-11
0.001,0.3659835286793396,8.969125853359523e-12
0.001,0.3539835286793396,7.038422833843076e-12
0.001,0.34198352867933957,5.531627665595204e-12
0.001,0.32998352867933956,4.309686466578913e-12
0.001,0.3179835286793396,3.388103200493414e-12
0.001,0.3059835286793396,2.61955856941876e-12
0.001,0.2939835286793395,2.041586398683426e-12
0.001,0.2819835286793396,1.5870800417520516e-12
0.001,0.2699835286793396,1.1971973888064551e-12
0.001,0.2579835286793396,9.544431855494392e-13
0.001,0.2459835286793396,7.231775186848917e-13
0.001,0.23398352867933958,5.53734303775234e-13
0.001,0.22198352867933957,4.124849632464678e-13
0.001,0.20998352867933956,3.053334301594997e-13
0.001,0.19798352867933955,2.310188043404523e-13
0.001,0.18598352867933954,2.0453047295533096e-13
0.001,0.17398352867933953,1.377262745032505e-13
0.001,0.16198352867933963,1.0910638871514348e-13
0.001,0.14998352867933962,9.441481154433535e-14
0.001,0.1379835286793396,5.297057262454192e-14
0.001,0.1259835286793396,4.3057917112009197e-14
0.001,0.11398352867933959,4.559671591231827e-14
0.001,0.10198352867933957,1.8840269801414e-14
0.001,0.08998352867933956,-8.435695957584385e-15
0.001,0.07798352867933955,-9.657356821013e-15
0.001,0.06598352867933954,2.874854710982283e-15
0.001,0.05398352867933953,5.444278909039424e-15
0.001,0.04198352867933952,-1.7271074572102752e-14
0.001,0.03148764650950486,6.704430990929204e-15
0.001,0.02361573488212887,-6.223393867706687e-15
0.001,0.017711801161596652,-2.483519106273945e-14
0.001,0.011807867441064435,9.199820883198128e-15
0.001,0.005903933720532217,-2.7524461401215023e-14
0.001,0.0,3.9360493533746324e-15
0.005,-0.0011999999999999789,-2.943944506238014e-15
0.005,-0.0025200000000000777,-2.5326341343055186e-14
0.005,-0.0039719999999999756,-2.594536217358835e-14
0.005,-0.00556919999999983,2.2489896471780682e-14
0.005,-0.0073261200000001026,-8.046420421646091e-15
0.005,-0.009258732000000047,2.7989901520900757e-15
0.005,-0.01138460519999962,-5.77917944148648e-16
0.005,-0.01372306572000015,1.3127567746489007e-14
0.005,-0.01629537229199962,-2.5590576120666403e-15
0.005,-0.01912490952119983,8.076319207110056e-16
0.005,-0.022237400473320013,-1.9320226178169493e-14
0.005,-0.025661140520651826,-2.1255638904736596e-16
0.005,-0.029427254572717,-2.1542677431167427e-15
0.005,-0.03356998002998923,1.0258109383294214e-14
0.005,-0.03812697803298759,2.4788996059896497e-14
0.005,-0.04313967583628653,5.133585777040352e-15
0.005,-0.04865364341991496,-2.6388529913469675e-15
0.005,-0.05471900776190686,-1.200122864330217e-14
0.005,-0.06139090853809759,-3.386785091034779e-15
0.005,-0.06872999939190716,-9.699568990093e-16
0.005,-0.0768029993310978,-1.8821877958591547e-14
0.005,-0.08568329926420803,-9.190036347234547e-15
0.005,-0.09545162919062877,9.089889175012397e-15
0.005,-0.10619679210969135,-9.932034644140764e-15
0.005,-0.11801647132066073,5.545981411459332e-15
0.005,-0.13001647132066063,-7.376871232499879e-15
0.005,-0.14201647132066053,-7.715862767149357e-15
0.005,-0.15401647132066043,1.218268987729667e-14
0.005,-0.16601647132066089,7.7591982004546e-15
0.005,-0.17801647132066023,8.580863398983171e-15
0.005,-0.19001647132066068,3.4044335122895975e-15
0.005,-0.20201647132066047,-3.836296297901136e-15
0.005,-0.21401647132066048,4.846158014062906e-15
0.005,-0.22601647132066094,-5.231177931293815e-15
0.005,-0.23801647132066028,-1.6390010936782026e-14
0.005,-0.25001647132066074,-1.5153592308923106e-14
