Voltage,K⁺,H⁺,HCO₃⁻,CO₃²⁻,CO₂,OH⁻,CO
-0.6690113776437421,2.5730554598382027,4.205419397315441e-6,7.727290313650462e-5,1.2322755072068715e-10,0.005115688067682793,4.9981171875219426e-11,9.668653424349208e-8
-0.6586818368583227,2.55175216982157,4.181546918349887e-6,8.566813134760625e-5,1.4406659133459368e-10,0.0053642515286192495,5.488336599723896e-11,5.6769221570093306e-8
-0.644909115811097,2.522172897890225,4.14066931173386e-6,9.817648408844625e-5,1.774517961389689e-10,0.005709281623903659,6.249638718362181e-11,2.7185417735436785e-8
-0.6271428721935202,2.482004137059914,4.0787234853194136e-6,0.0001168059580512859,2.3191397155138624e-10,0.006177737137152213,7.411731103452155e-11,1.0203527310895525e-8
-0.6123376691788728,2.4467752104376728,4.0220723798586795e-6,0.00013476861652051046,2.893895075649961e-10,0.006588533955227616,8.54344737464885e-11,4.436729799210982e-9
-0.6,2.4161877719564298,3.972238746170563e-6,0.00015164942079285752,3.475710671080754e-10,0.006945183147211795,9.610435293586439e-11,2.2010240926581016e-9
-0.5876623308211272,2.3844765614299877,3.9203133232881e-6,0.00017046259701939155,4.169383983518559e-10,0.00731491617750666,1.0801078535598623e-10,1.0873137876562015e-9
-0.5753246616422544,2.351639455727312,3.866422367755583e-6,0.0001914083473360644,4.995395521785032e-10,0.007697757350321833,1.2127460518852072e-10,5.35560938251021e-10
-0.5629869924633816,2.317677484017737,3.810628712249241e-6,0.00021470566695131618,5.977885927388872e-10,0.00809369304824851,1.360314725873687e-10,2.6323755241219387e-10
-0.5506493232845088,2.2825949972318593,3.7529680734772747e-6,0.00024059400165263786,7.145279993487365e-10,0.008502670190730444,1.5243151576135799e-10,1.2918302161419307e-10
-0.5343449211541751,2.2345279785056342,3.6739490276504935e-6,0.00027922805252337304,9.029232597980467e-10,0.009062978380968553,1.7690733674476905e-10,5.033542064080336e-11
-0.520757919378897,2.193007822086024,3.60568632383674e-6,0.0003157116869308462,1.0957730981102287e-9,0.009546934592162153,2.000213965732795e-10,2.2919842842284733e-11
-0.5094354178994986,2.1574076225478995,3.547154754573e-6,0.00034942307551581394,1.2863698108555405e-9,0.009961859789334391,2.2137929809002924e-10,1.1889674975009058e-11
-0.5,2.1270584349638697,3.497255973431577e-6,0.00038002249579150436,1.4693618063679587e-9,0.010315562004445786,2.4076567490893967e-10,6.8775520911490934e-12
