Voltage,K⁺,H⁺,HCO₃⁻,CO₃²⁻,CO₂,OH⁻,CO
-0.8451979635867095,47.400913134605865,1.2554359185224583e-5,0.00018202558512159621,6.825433719719385e-10,0.028496008879432867,1.3038947201144949e-9,0.0010259059976223189
-0.8326035622088606,44.01097740855649,1.7067283929571973e-5,0.0001940711724122092,5.35428616425959e-10,0.029408512952519325,9.740617891772437e-10,0.0007599324486079728
-0.8221082277273197,41.39027981900908,2.124593419648718e-5,0.00020497751594242584,4.543734831287779e-10,0.030004867493651607,7.792739988992244e-10,0.0005870471542130603
-0.8133621156593691,39.33763731026934,2.4799579889919917e-5,0.00021469011206327123,4.0775823059383924e-10,0.030406697913822226,6.571672501701821e-10,0.00047094748712674334
-0.8060736889360769,37.71261711490665,2.7665185030456228e-5,0.00022322748181638792,3.80087552046771e-10,0.030685685522281885,5.767724226046648e-10,0.0003905183163939655
-0.8,36.41476271953534,2.990630539459279e-5,0.0002306555510387645,3.633230899597985e-10,0.030884754862084206,5.216901362923129e-10,0.00033321545252710806
-0.7939263110639232,35.16581019072878,3.195918188686277e-5,0.00023837320323697163,3.51374413989671e-10,0.031057327717064945,4.755831221352347e-10,0.0002835972649523801
-0.7878526221278462,33.96370606276681,3.3784168913873855e-5,0.00024638484079801844,3.4357390894937984e-10,0.03120668256882651,4.370378571246432e-10,0.00024069768238683451
-0.7817789331917693,32.806494643493906,3.5354136712342714e-5,0.0002546951477140838,3.393954932325373e-10,0.03133575437741539,4.048927390468574e-10,0.00020365639146840124
-0.7757052442556923,31.692312660140786,3.665437579446903e-5,0.00026330916598804545,3.384291912626132e-10,0.031447147383843535,3.781924423399092e-10,0.0001717132458750087
-0.7676069923409231,30.27061382981532,3.7963799791057596e-5,0.0002752764619458218,3.416053187403714e-10,0.0315720911379979,3.4972357909411267e-10,0.0001359127662062352
-0.7568093231212308,28.482264283888203,3.898736041974982e-5,0.000292112720852969,3.529737233721516e-10,0.03170399280187492,3.2214958172279094e-10,9.815476445657943e-5
-0.744471785716187,26.578634034476487,3.9259131613296296e-5,0.0003126263831016989,3.7513334777978247e-10,0.03181633286046111,3.021882801672872e-10,6.603261324447807e-5
-0.7341905045453171,25.097861274547938,3.887926241363257e-5,0.00033080564335101107,4.0081389720942683e-10,0.03188553998999335,2.9310511791599564e-10,4.626750606417708e-5
-0.7256227702362589,23.932248663836926,3.822675989238325e-5,0.0003467402513101694,4.272824236415078e-10,0.03192968827100178,2.8992463802756137e-10,3.367433269991773e-5
-0.718482991645377,23.005707814629694,3.749732901879895e-5,0.000360584423150975,4.529790283611555e-10,0.031958684482706425,2.899482949299577e-10,2.5414005402349684e-5
-0.7125331761529754,22.26324509121423,3.678657091114397e-5,0.00037252602745824854,4.770172890103264e-10,0.03197823366016811,2.91643664028729e-10,1.985280109969545e-5
-0.7075749965759741,21.664315494085095,3.613701142306482e-5,0.00038276578646899087,4.989356312537067e-10,0.031991739781583706,2.941244083127002e-10,1.6016542257783852e-5
-0.7034431802618064,21.178503013422343,3.5563679642939744e-5,0.00039150355723160084,5.185498644140819e-10,0.03200128817031111,2.9688021304963244e-10,1.3308787746293963e-5
-0.7,20.782642022298162,3.5067868272952263e-5,0.00039892971065378204,5.358547302777607e-10,0.032008184872899366,2.9962473260959113e-10,1.1356222434662492e-5
-0.6965568197381935,20.394752813510866,3.45588204851631e-5,0.00040648948000908197,5.540504273817891e-10,0.0320142130660122,3.027527955901452e-10,9.652618668234039e-6
-0.693113639476387,20.01465784650587,3.403930603604673e-5,0.00041418486032245174,5.731542724987651e-10,0.03201945820239539,3.0624247192642296e-10,8.17351801480443e-6
