Pressure,Voltage,Value
0.1,-0.07398352867933777,1.7407444567530542e-9
0.1,-0.06198352867933732,1.7956335306281288e-9
0.1,-0.04998352867933775,1.8542303319069455e-9
0.1,-0.03798352867933796,1.9166815251437625e-9
0.1,-0.02598352867933751,1.9831448928719437e-9
0.1,-0.013983528679337054,2.0538747963234005e-9
0.1,-0.0019835286793372653,2.128890134034887e-9
0.1,0.010016471320662523,2.208171864688135e-9
0.1,0.022016471320662978,2.2917211812523596e-9
0.1,0.03401647132066343,2.3792986611346206e-9
0.1,0.04601647132066322,2.4704277644040755e-9
0.1,0.05801647132066301,2.5645369839070794e-9
0.1,0.07001647132066346,2.6605036697845927e-9
0.1,0.08201647132066392,2.7569121024967144e-9
0.1,0.09401647132066349,2.851654758393826e-9
0.1,0.10601647132066327,2.942095316047465e-9
0.1,0.11801647132066373,3.0245720827561536e-9
0.1,0.13001647132066418,3.0946216610452678e-9
0.1,0.14201647132066397,3.1466516127369632e-9
0.1,0.15401647132066376,3.1741775213782558e-9
0.1,0.16601647132066422,3.169832496158506e-9
0.1,0.17801647132066467,3.1259333706554725e-9
0.1,0.19001647132066446,3.035388636757114e-9
0.1,0.20201647132066403,2.892644657613022e-9
0.1,0.21401647132066448,2.695444066639496e-9
0.1,0.22601647132066494,2.44625529031003e-9
0.1,0.23801647132066472,2.1532968313890295e-9
0.1,0.2500164713206645,1.8310214296656945e-9
0.1,0.26201647132066497,1.4986836865926548e-9
0.1,0.2740164713206654,1.1772622710399717e-9
0.1,0.2860164713206652,8.859491036255835e-10
0.1,0.298016471320665,6.384937103201234e-10
0.1,0.31001647132066545,4.4107590133558544e-10
0.1,0.3220164713206659,2.928576439079594e-10
0.1,0.3340164713206655,1.8763934024943532e-10
0.1,0.34601647132066526,1.165378055355307e-10
0.1,0.3580164713206657,7.055152488551611e-11
0.1,0.3700164713206662,4.177047079586451e-11
0.1,0.38201647132066596,2.432308972965216e-11
0.1,0.39401647132066575,1.3982086255737183e-11
0.1,0.4060164713206662,7.941917758730529e-12
0.1,0.41801647132066666,4.4734121386440886e-12
0.1,0.43001647132066645,2.509977330742608e-12
0.1,0.442016471320666,1.397074237483392e-12
0.1,0.45401647132066647,7.656666710586832e-13
0.1,0.4660164713206669,4.3635841402848337e-13
0.1,0.4780164713206667,2.320634788609557e-13
0.1,0.4900164713206665,1.2883603552722472e-13
0.1,0.502016471320667,9.894467895798532e-14
0.1,0.5140164713206674,-6.002410355205296e-15
0.1,0.5260164713206672,1.693369604689625e-14
0.1,0.538016471320667,1.3797706396792397e-14
0.1,0.5500164713206674,2.893635654541639e-14
0.1,0.5620164713206679,2.4969094887555254e-14
0.1,0.5740164713206675,-2.5070699319271023e-16
0.1,0.5860164713206673,1.627306484263018e-14
0.1,0.5980164713206677,-8.03880942185117e-15
0.1,0.6100164713206682,4.607487902241867e-15
0.1,0.622016471320668,2.7790704491315367e-14
0.1,0.6340164713206677,-3.142868808641888e-14
0.1,0.6460164713206682,1.0668357004926404e-14
0.1,0.6580164713206686,3.160433568702482e-14
0.1,0.6700164713206684,2.4843621674764705e-14
0.1,0.682016471320668,2.526810869593396e-14
0.1,0.6940164713206685,-1.5716208955397778e-14
0.1,0.7060164713206689,1.9963798053579403e-14
0.1,0.7180164713206687,-8.044369574143806e-15
0.1,0.7300164713206685,-6.666462782427771e-15
0.1,0.742016471320669,-7.289705287931051e-16
0.1,0.7540164713206694,-9.869780820145325e-15
0.1,0.7660164713206692,-1.1837797996668608e-14
0.1,0.778016471320669,3.957647649067266e-14
0.1,0.7900164713206694,3.1561179328873718e-15
0.1,0.7979835286793311,4.1997680647730116e-14
0.1,0.7859835286793313,1.0980725814336453e-14
0.1,0.7739835286793316,2.989521940154233e-14
