Voltage,K⁺,H⁺,HCO₃⁻,CO₃²⁻,CO₂,OH⁻,CO
-0.44967777120267394,1.9552368315769415,3.461810458115391e-6,0.0005894569239047167,2.960626167701311e-9,0.01231752658823301,4.021559102291316e-10,3.425160792540799e-13
-0.4336861190718579,1.8973716237149183,3.359358243043635e-6,0.0006757346965442909,3.6888693459546985e-9,0.01299158373962,4.610187581113592e-10,1.3491761811631067e-13
-0.42035974229617784,1.8480657761610568,3.272060640632997e-6,0.0007564515519844388,4.427087542113169e-9,0.01356585148792844,5.160876829546895e-10,6.203158868055721e-14
-0.4092544283164445,1.8062733031415634,3.198065708504995e-6,0.0008304833975279203,5.151216996593139e-9,0.014052545360932159,5.66595772929055e-10,3.2450036133173955e-14
-0.4,1.7709879911268487,3.135591915464131e-6,0.0008972846085377008,5.842418508668883e-9,0.014463410222974166,6.121707761079897e-10,1.890575666950503e-14
-0.39074557168355556,1.7353123621015323,3.0724270529668715e-6,0.0009690827284062703,6.624568481657296e-9,0.014878770464795918,6.611549112945371e-10,1.1011975782851168e-14
-0.3814911433671111,1.6992724160254804,3.00861715500113e-6,0.0010462339805698017,7.509601167774813e-9,0.0152983186077905,7.137912112264408e-10,6.412578126740752e-15
-0.37223671505066663,1.6628954267615659,2.9442105109470137e-6,0.0011291204296311206,8.511048644578005e-9,0.015721732009559897,7.703403387486263e-10,3.733363976830941e-15
-0.36298228673422217,1.626209909723618,2.879257608338798e-6,0.0012181520921607405,9.644264567592702e-9,0.016148673216727975,8.310820268958122e-10,2.173063052053855e-15
-0.3506430489789629,1.576867490016926,2.7918952473060496e-6,0.0013471858545880172,1.1390658079072653e-8,0.01672280569839324,9.191150742146342e-10,1.0557475732640777e-15
-0.3341907319719506,1.510434554182259,2.6742735708238234e-6,0.0015394277710320016,1.421651551315034e-8,0.0174955823021519,1.0502717684940792e-9,4.0300325198237013e-16
-0.3155412418054321,1.434456001010273,2.5397510679353707e-6,0.0017888070324621366,1.8272870175291552e-8,0.018379053822517734,1.2204103114256647e-9,1.3517762754287826e-16
-0.3,1.3707895392692453,2.4270275239025087e-6,0.002025655806361211,2.252517808258402e-8,0.019119036589901554,1.3819999522662827e-9,5.436949291140179e-17
-0.2844587581945679,1.30698661999184,2.3140623773547033e-6,0.0022924677384289468,2.7773104117507e-8,0.019860262026133526,1.5640319027194431e-9,2.18593456101331e-17
-0.2689175163891358,1.243224594040479,2.201169633771508e-6,0.0025930760978176994,3.425730865619299e-8,0.020600616359370362,1.7691214036207846e-9,8.785675394973387e-18
-0.2533762745837037,1.1796854734828077,2.0886715514473755e-6,0.002931855542196685,4.228008778782683e-8,0.021337925120236738,2.0002530571272625e-9,3.5301657191571364e-18
-0.23619404610370373,1.10992026422498,1.965149976304711e-6,0.0033568896997003177,5.340290238857433e-8,0.022146862685524776,2.290231830192228e-9,1.2879496958768587e-18
-0.2218755223703704,1.0523466891737092,1.8632140865885486e-6,0.0037570169698441114,6.49367366500011e-8,0.022813860667311302,2.563217925116048e-9,5.558116691156044e-19
