ScanRate,Voltage,Value
0.001,0.5699835286793395,-1.4686160844374498e-15
0.001,0.5579835286793395,-3.1713059273905568e-15
0.001,0.5459835286793395,-6.167677563652695e-15
0.001,0.5339835286793395,-2.058898062781757e-15
0.001,0.5219835286793395,-1.3234439042764508e-15
0.001,0.5099835286793396,3.572912855872415e-15
0.001,0.4979835286793396,9.119301281795686e-16
0.001,0.4859835286793396,-4.2852311947607427e-16
0.001,0.47398352867933957,-4.896216758710023e-15
0.001,0.46198352867933956,8.660414810021994e-15
0.001,0.4499835286793396,6.302222271219897e-15
0.001,0.4379835286793396,-1.299243275620495e-15
0.001,0.4259835286793396,5.174216384142804e-15
0.001,0.4139835286793396,8.346958905857959e-16
0.001,0.40198352867933956,-1.1030972701511187e-15
0.001,0.38998352867933955,-2.9618817332666876e-16
0.001,0.3779835286793396,-1.1980581506542851e-15
0.001,0.3659835286793396,-2.6857107726925817e-15
0.001,0.3539835286793396,-3.377090749216691e-15
0.001,0.34198352867933957,4.517064930270144e-16
0.001,0.32998352867933956,3.231984412962498e-15
0.001,0.3179835286793396,-6.667147825263255e-16
0.001,0.3059835286793396,2.6851364675060773e-15
0.001,0.2939835286793395,-1.79494247710639e-15
0.001,0.2819835286793396,5.113418182378573e-15
0.001,0.2699835286793396,-3.479176738545149e-15
0.001,0.2579835286793396,-2.9310149078546145e-16
0.001,0.2459835286793396,8.342679051925101e-16
0.001,0.23398352867933958,4.053316318281303e-15
0.001,0.22198352867933957,1.3794627695331754e-15
0.001,0.20998352867933956,-2.228878763830807e-15
0.001,0.19798352867933955,-5.0365391028275715e-15
0.001,0.18598352867933954,-4.569307747229348e-16
0.001,0.17398352867933953,6.689853996752197e-16
0.001,0.16198352867933963,-4.1043772703741855e-15
0.001,0.14998352867933962,-4.180471876307611e-15
0.001,0.1379835286793396,-1.9995061937527154e-15
0.001,0.1259835286793396,4.323769167850835e-15
0.001,0.11398352867933959,-1.1035046377560388e-15
0.001,0.10198352867933957,3.935050020219386e-15
0.001,0.08998352867933956,7.8331802312392265e-16
0.001,0.07798352867933955,1.058314434809618e-16
0.001,0.06598352867933954,-3.074897478572616e-15
0.001,0.05398352867933953,1.6736806138299549e-15
0.001,0.04198352867933952,3.5592854949801045e-16
0.001,0.03148764650950486,3.484585486653298e-15
0.001,0.02361573488212887,1.0937360818269397e-15
0.001,0.017711801161596652,-3.9316303508381224e-15
0.001,0.011807867441064435,4.0595597552154924e-15
0.001,0.005903933720532217,-3.8111998815553396e-15
0.001,0.0,-2.7750323892675774e-15
0.001,-0.005903933720532217,-2.4607250617545676e-15
0.001,-0.012398260813117234,2.5569296276338054e-15
0.001,-0.01954202061496102,-3.589985349052351e-15
0.001,-0.02740015639699045,1.1292025210513039e-14
0.001,-0.03604410575722061,-4.447781508286979e-16
0.001,-0.045552450053475635,4.594878236613746e-16
0.001,-0.05601162877935528,3.4956986476767796e-15
0.001,-0.0675167253778236,-1.121414753930552e-15
0.001,-0.07951672537782362,-4.740312354283408e-16
0.001,-0.09151672537782363,2.7390749313442833e-15
0.001,-0.10351672537782353,8.158671935997867e-16
0.001,-0.11551672537782354,-3.826554226327601e-15
0.001,-0.12751672537782355,5.8980301380340104e-15
0.001,-0.13951672537782356,-3.184886066896665e-15
0.001,-0.15151672537782357,2.9776200897118303e-15
0.001,-0.16351672537782358,-2.0932329998209883e-15
0.001,-0.1755167253778236,3.042057663780694e-15
0.001,-0.1875167253778236,-9.79942893370068e-16
0.001,-0.1995167253778236,5.590190918653202e-15
0.001,-0.21151672537782362,-4.911775873415205e-15
0.001,-0.22351672537782363,-3.8828012174438135e-15
0.001,-0.23551672537782364,-3.851302224026962e-15
0.001,-0.24751672537782365,-3.0760035231889194e-15
0.001,-0.25951672537782366,-8.830670193227995e-15
0.001,-0.2715167253778237,-1.2449878964119537e-14
0.001,-0.2835167253778237,-2.2433328980632732e-14
0.001,-0.2955167253778235,-3.971534494779603e-14
0.001,-0.3075167253778235,-7.583422919686695e-14
0.001,-0.3195167253778235,-1.623690868940747e-13
0.001,-0.3315167253778235,-3.326725857006525e-13
0.001,-0.3435167253778235,-6.875605550551411e-13
0.001,-0.35551672537782353,-1.4334850154197861e-12
0.001,-0.36751672537782354,-2.9851137754341294e-12
0.001,-0.37951672537782355,-6.22949804261819e-12
0.001,-0.39151672537782356,-1.3028858168774732e-11
0.001,-0.40351672537782357,-2.722592293194756e-11
0.001,-0.4155167253778236,-5.6954836055069046e-11
0.001,-0.4275167253778236,-1.1918362521923795e-10
0.001,-0.4395167253778236,-2.4949054801587506e-10
0.001,-0.4515167253778236,-5.224547031869434e-10
0.001,-0.4635167253778236,-1.0944522315870174e-9
