Pressure,Voltage,Value
0.2,-1.0339835286793422,-0.4218956283310245
0.2,-1.0219835286793426,-0.35365072374938855
0.2,-1.0099835286793428,-0.291530130228313
0.2,-0.997983528679343,-0.23638615291881832
0.2,-0.9859835286793426,-0.1885958150721144
0.2,-0.9739835286793429,-0.148090906143697
0.2,-0.9619835286793431,-0.11444720752143307
0.2,-0.9499835286793427,-0.08700234808469254
0.2,-0.937983528679343,-0.06497409470737758
0.2,-0.9259835286793432,-0.04755948344570432
0.2,-0.9139835286793434,-0.034004832864959283
0.2,-0.9019835286793436,-0.02364397439411169
0.2,-0.8899835286793432,-0.015906791762321147
0.2,-0.8779835286793435,-0.010304740579957547
0.2,-0.8659835286793438,-0.006406107303352228
0.2,-0.8539835286793434,-0.0038178341846352285
0.2,-0.8419835286793436,-0.0021853001704054222
0.2,-0.8299835286793438,-0.001206539567817755
0.2,-0.817983528679344,-0.0006461995300496197
0.2,-0.8059835286793443,-0.00033766272266668346
0.2,-0.7939835286793439,-0.0001729465970390576
0.2,-0.7819835286793434,-8.702784663368362e-5
0.2,-0.7699835286793437,-4.293291807894108e-5
0.2,-0.7579835286793439,-2.0518451144525352e-5
0.2,-0.7459835286793435,-9.144763605661905e-6
0.2,-0.733983528679343,-3.313251425287675e-6
0.2,-0.7219835286793432,-2.2392466658614693e-7
0.2,-0.7099835286793434,1.5363130584276057e-6
0.2,-0.6979835286793431,2.6785541588342927e-6
0.2,-0.6859835286793426,3.5627098160803472e-6
0.2,-0.6739835286793429,4.374964759747825e-6
0.2,-0.6619835286793431,5.216838616577602e-6
0.2,-0.6499835286793426,6.149765050441409e-6
0.2,-0.6379835286793422,7.217474348361314e-6
0.2,-0.6259835286793425,8.45742177973866e-6
0.2,-0.6139835286793427,9.906866408182035e-6
0.2,-0.6019835286793422,1.1606391005683764e-5
0.2,-0.5899835286793418,1.3602265019286992e-5
0.2,-0.577983528679342,1.594835890605003e-5
0.2,-0.5659835286793423,1.8707976434383526e-5
0.2,-0.5539835286793419,2.1955836200840835e-5
