ScanRate,Voltage,Value
0.005,-0.19398352867934587,0.0001969390824461897
0.005,-0.18198352867934653,0.00023688854517753093
0.005,-0.16998352867934607,0.0002851965837034802
0.005,-0.15798352867934673,0.000343659255742997
0.005,-0.14598352867934627,0.0004144645008169034
0.005,-0.13398352867934693,0.0005002766212498939
0.005,-0.12198352867934648,0.0006043375403428898
0.005,-0.10998352867934713,0.0007305872172017501
0.005,-0.09798352867934668,0.0008838053640243161
0.005,-0.08598352867934733,0.001069775949947225
0.005,-0.07398352867934688,0.0012954746586195823
0.005,-0.061983528679347755,0.0015692771789156752
