BoundaryLayerThickness,Voltage,Value
3.0e8,0.6769932053790642,-1.4244995844122652e-6
3.0e8,0.6969932053790644,-1.392571308410681e-6
3.0e8,0.7169932053790646,-1.3600508541541595e-6
3.0e8,0.7369932053790642,-1.3269400903326022e-6
3.0e8,0.7569932053790638,-1.2932412311891034e-6
3.0e8,0.7769932053790642,-1.258956549078236e-6
3.0e8,0.7969932053790645,-1.224088309337004e-6
3.0e8,0.7830067946209361,-1.190093231464836e-6
3.0e8,0.7630067946209359,-1.1572194590945232e-6
3.0e8,0.7430067946209356,-1.1254552769442768e-6
3.0e8,0.7230067946209353,-1.094788756735608e-6
3.0e8,0.7030067946209351,-1.0652078332372905e-6
3.0e8,0.6830067946209347,-1.0367003174698174e-6
3.0e8,0.6630067946209345,-1.0092539016272546e-6
3.0e8,0.6430067946209341,-9.82856159827031e-7
3.0e8,0.6230067946209339,-9.574945472071611e-7
3.0e8,0.6030067946209337,-9.331563971405023e-7
3.0e8,0.5830067946209333,-9.098289177447931e-7
3.0e8,0.5630067946209331,-8.874991877886932e-7
3.0e8,0.5430067946209327,-8.661541523985199e-7
3.0e8,0.5230067946209325,-8.457806191829853e-7
3.0e8,0.5030067946209322,-8.263652554508635e-7
3.0e8,0.4830067946209319,-8.078945877108282e-7
3.0e8,0.4630067946209316,-7.903550043371423e-7
3.0e8,0.4430067946209313,-7.737327629103686e-7
3.0e8,0.42300679462093105,-7.580140041288453e-7
3.0e8,0.40300679462093075,-7.431847737769471e-7
3.0e8,0.3830067946209312,-7.292310552558017e-7
3.0e8,0.36300679462092944,-7.16138814959419e-7
3.0e8,0.3430067946209306,-7.03894062789604e-7
3.0e8,0.3230067946209289,-6.924829305861264e-7
3.0e8,0.30300679462093005,-6.818917702531103e-7
3.0e8,0.28300679462092837,-6.721072725847639e-7
3.0e8,0.26300679462092946,-6.631166057519912e-7
3.0e8,0.24300679462092778,-6.549075691720498e-7
3.0e8,0.22300679462092887,-6.474687542858932e-7
3.0e8,0.2030067946209272,-6.407896997824768e-7
3.0e8,0.18300679462092828,-6.348610256099369e-7
3.0e8,0.1630067946209266,-6.296745297849792e-7
3.0e8,0.1430067946209277,-6.252232345519297e-7
3.0e8,0.12300679462092601,-6.215013745163475e-7
3.0e8,0.10300679462092721,-6.18504326839626e-7
3.0e8,0.08300679462092542,-6.162284916714292e-7
3.0e8,0.06300679462092662,-6.146711364766589e-7
3.0e8,0.047255095965694216,-6.136803470970057e-7
3.0e8,0.03150339731046192,-6.132541457440218e-7
3.0e8,0.01575169865523096,-6.133907571799248e-7
3.0e8,0.0,-6.140885469106592e-7
5.0e8,-0.0020000000000000018,-9.453142564857114e-9
5.0e8,-0.0044000000000000705,-1.8973854897519448e-8
5.0e8,-0.007280000000000064,-2.859038858075123e-8
5.0e8,-0.010735999999999968,-3.8336595056258943e-8
5.0e8,-0.014883199999999874,-4.8253076475820923e-8
5.0e8,-0.019859840000000184,-5.83885789645628e-8
5.0e8,-0.025831808000000178,-6.880168258898237e-8
5.0e8,-0.03299816960000013,-7.956285458331941e-8
5.0e8,-0.041597803519999865,-9.075694801671107e-8
5.0e8,-0.05191736422399984,-1.0248624702128831e-7
5.0e8,-0.06430083706880008,-1.1487418199226503e-7
5.0e8,-0.07916100448255992,-1.2806986316888345e-7
5.0e8,-0.09699320537907208,-1.422536068333305e-7
5.0e8,-0.1169932053790721,-1.57557152139742e-7
5.0e8,-0.136993205379072,-1.7397820597444682e-7
5.0e8,-0.1569932053790719,-1.9151403906790993e-7
5.0e8,-0.17699320537907182,-2.101614780413978e-7
5.0e8,-0.19699320537907217,-2.2991690816089713e-7
5.0e8,-0.21699320537907196,-2.507762836310548e-7
5.0e8,-0.23699320537907198,-2.727351430192643e-7
5.0e8,-0.256993205379072,-2.9578862797274526e-7
5.0e8,-0.2769932053790718,-3.199315038579166e-7
5.0e8,-0.29699320537907203,-3.4515818132125775e-7
5.0e8,-0.31699320537907205,-3.714627380580957e-7
5.0e8,-0.33699320537907207,-3.988389402950128e-7
5.0e8,-0.3569932053790723,-4.2728026365642994e-7
5.0e8,-0.3769932053790721,-4.56779913208129e-7
5.0e8,-0.3969932053790721,-4.873308425597653e-7
5.0e8,-0.4169932053790717,-5.189257719725776e-7
5.0e8,-0.43699320537907194,-5.515572054637014e-7
5.0e8,-0.4569932053790724,-5.852174469294477e-7
5.0e8,-0.47699320537907264,-6.198986153302732e-7
5.0e8,-0.4969932053790722,-6.555926589925547e-7
5.0e8,-0.5169932053790725,-6.922913690883645e-7
5.0e8,-0.536993205379072,-7.299863923543088e-7
5.0e8,-0.5569932053790723,-7.686692431002709e-7
5.0e8,-0.5769932053790725,-8.083313145224337e-7
5.0e8,-0.5969932053790721,-8.489638892170432e-7
5.0e8,-0.6169932053790725,-8.905581484182398e-7
5.0e8,-0.6369932053790721,-9.331051783760581e-7
5.0e8,-0.6569932053790724,-9.765959694968737e-7
5.0e8,-0.6769932053790726,-1.0210213992447121e-6
5.0e8,-0.6969932053790728,-1.0663721902028335e-6
5.0e8,-0.7169932053790724,-1.112638853746114e-6
5.0e8,-0.736993205379072,-1.1598116411888065e-6
5.0e8,-0.7569932053790722,-1.2078804718089227e-6
5.0e8,-0.7769932053790727,-1.2568347611908534e-6
5.0e8,-0.7969932053790729,-1.30666309398599e-6
5.0e8,-0.8169932053790725,-1.357352686672088e-6
5.0e8,-0.8369932053790721,-1.4088885425066675e-6
5.0e8,-0.8569932053790723,-1.4612521432231509e-6
5.0e8,-0.8769932053790725,-1.5144194892443962e-6
5.0e8,-0.8969932053790721,-1.5683584550894923e-6
5.0e8,-0.9169932053790717,-1.6230259757155686e-6
5.0e8,-0.9369932053790719,-1.6783664334337442e-6
5.0e8,-0.9569932053790724,-1.7343132803970464e-6
5.0e8,-0.976993205379072,-1.7907953787138567e-6
5.0e8,-0.9969932053790715,-1.8477473038306537e-6
5.0e8,-1.0169932053790718,-1.9051207407579313e-6
5.0e8,-1.036993205379072,-1.962894376748812e-6
5.0e8,-1.0569932053790716,-2.021081834238614e-6
5.0e8,-1.0769932053790712,-2.079738783944261e-6
5.0e8,-1.0969932053790714,-2.1389696333300697e-6
5.0e8,-1.1169932053790717,-2.19892892820213e-6
5.0e8,-1.1369932053790712,-2.2597995589544683e-6
5.0e8,-1.1569932053790708,-2.3217245791752465e-6
5.0e8,-1.1769932053790713,-2.384733990072449e-6
5.0e8,-1.1969932053790715,-2.4487652217366376e-6
5.0e8,-1.183006794620929,-2.51173048477717e-6
5.0e8,-1.1630067946209295,-2.573188942821028e-6
5.0e8,-1.143006794620929,-2.6331099516225955e-6
5.0e8,-1.1230067946209288,-2.6914857238382682e-6
5.0e8,-1.1030067946209292,-2.748318263113691e-6
5.0e8,-1.0830067946209296,-2.8036130410446813e-6
5.0e8,-1.0630067946209294,-2.857374233275045e-6
5.0e8,-1.0430067946209292,-2.909601494892973e-6
5.0e8,-1.0230067946209296,-2.960288910968993e-6
5.0e8,-1.00300679462093,-3.0094262121418057e-6
