Voltage,K⁺,H⁺,HCO₃⁻,CO₃²⁻,CO₂,OH⁻,CO
-1.0112649366875046,3.0115738255773676,8.020974919755863e-7,3.074254204624827e-12,2.5012270085255615e-20,1.0722243358892035e-6,6.489789835477875e-11,8.478749401176688e-9
-1.0051204257670476,3.0115642524655892,9.366476709745553e-7,3.706215893516846e-12,2.444848037924368e-20,1.180798449077837e-6,5.850689993566737e-11,8.31821958613996e-9
-1.0,3.011555582247944,1.0578904330019842e-6,4.329493228998493e-12,2.4308109460428948e-20,1.2791220098667045e-6,5.3692536998826226e-11,8.183986355941955e-9
-0.9948795742329525,3.0115462314088144,1.186885286102568e-6,5.0559508981497765e-12,2.4465041760474306e-20,1.3851518232040826e-6,4.929520867650496e-11,8.049467309176778e-9
-0.989759148465905,3.0115361485341827,1.3229604247434358e-6,5.902370319090208e-12,2.492731029699468e-20,1.4994674944927754e-6,4.5274619905896845e-11,7.91477969052315e-9
-0.9846387226988574,3.011525278500005,1.4652979096766357e-6,6.888208023017887e-12,2.571284887636087e-20,1.6226906515207084e-6,4.1594554093742887e-11,7.780035338317845e-9
-0.9769580840482862,3.011507367122175,1.6884551057189786e-6,8.678660862060397e-12,2.7563018710268314e-20,1.825697937700231e-6,3.664286355358103e-11,7.578043501051978e-9
-0.9654371260724294,3.0114764457476593,2.0377046101230226e-6,1.2255939402191844e-11,3.21726233496441e-20,2.1760631999091753e-6,3.0311873722627315e-11,7.275988683477464e-9
-0.9481556891086441,3.0114192309893144,2.568673774846447e-6,2.0499473084604837e-11,4.5089961853650015e-20,2.8240939543102644e-6,2.2792726629218065e-11,6.826959054612523e-9
-0.9291050868239058,3.0113373352130806,3.1217911228531745e-6,3.596960408541894e-11,7.414648487212169e-20,3.7512536640581586e-6,1.6594050179164648e-11,6.340585309913989e-9
-0.9132295849199572,3.0112499546522655,3.530642186579025e-6,5.724227970011922e-11,1.2133264233254905e-19,4.740155146527002e-6,1.269073281530431e-11,5.944257977606112e-9
-0.9,3.0111606424592123,3.826589161891586e-6,8.407127008869595e-11,1.9039087078892265e-19,5.750669716627083e-6,1.0121003369582311e-11,5.621215149212569e-9
-0.8867704150800428,3.0110532186525614,4.08034679605867e-6,1.231532597881728e-10,3.06868646824934e-19,6.965881007220203e-6,8.05187982573927e-12,5.305277135689516e-9
-0.8735408301600855,3.01092420246865,4.2937188835035484e-6,1.7992499657461448e-10,5.043017868136969e-19,8.425127632650947e-6,6.3911823419056184e-12,4.9966945978755846e-9
-0.8603112452401283,3.010769487593647,4.470343736774594e-6,2.6215911090562755e-10,8.401065827133678e-19,1.0174820225301563e-5,5.062207632276601e-12,4.6954305874786924e-9
-0.8451979635867095,3.0105550610243985,4.632963241499754e-6,4.016578404173886e-10,1.5215962152814176e-18,1.2599535311816746e-5,3.868729058472324e-12,4.359683839769334e-9
-0.8326035622088606,3.0103397751630765,4.741451036197864e-6,5.715561203765246e-10,2.5099352760355e-18,1.503376031810214e-5,3.085098747814735e-12,4.085784096752002e-9
-0.8221082277273197,3.0101304957098933,4.816105838986476e-6,7.653812015901895e-10,3.817064715499904e-18,1.739993608990827e-5,2.5499075434107485e-12,3.8605618841185425e-9
-0.8133621156593691,3.00993238513121,4.8689799625213e-6,9.749069517802357e-10,5.417157130311792e-18,1.9639744986530933e-5,2.1719303135294e-12,3.6740637990302316e-9
-0.8060736889360769,3.0097489033478664,4.907396523287441e-6,1.1915596254063228e-9,7.253399440569778e-18,2.171410514787615e-5,1.897343496071047e-12,3.5187644266653397e-9
-0.8,3.0095820077596205,4.935931635796865e-6,1.4075053291196039e-9,9.250315186959903e-18,2.3600911573492005e-5,1.6931079567530026e-12,3.3889196235532018e-9
-0.7939263110639232,3.0094013298039175,4.961626323138718e-6,1.6615607847538832e-9,1.1794940955630092e-17,2.5643499199246374e-5,1.5087618691296072e-12,3.2582053462650238e-9
-0.7878526221278462,3.0092058000449615,4.984756521050748e-6,1.9602553481248595e-9,1.5035479349153666e-17,2.7853957230871976e-5,1.3422352270819472e-12,3.1261104957455287e-9
-0.7817789331917693,3.008994272579246,5.005573878978918e-6,2.311200376579956e-9,1.915949426010216e-17,3.024523934513463e-5,1.191668428323201e-12,2.992071953616664e-9
-0.7757052442556923,3.008765520173159,5.0243062344804e-6,2.723261835294137e-9,2.440413906293312e-17,3.283121859975421e-5,1.0553990696433298e-12,2.8554887909821167e-9
-0.7676069923409231,3.0084314389373406,5.046389474543409e-6,3.3858208248860886e-9,3.366891424385265e-17,3.660786839616399e-5,8.934222440987133e-13,2.6683623071063835e-9
-0.7568093231212308,3.0079288433089664,5.071347184918002e-6,4.518521928436583e-9,5.162828197292708e-17,4.2289433436176925e-5,7.078240584794564e-13,2.4078387824263285e-9
-0.744471785716187,3.0072640259213874,5.094510050572083e-6,6.26784638787167e-9,8.393095646109657e-17,4.9804727657192875e-5,5.317801430840819e-13,2.0925140177978235e-9
-0.7341905045453171,3.006625907845317,5.110045331694624e-6,8.215992956166556e-9,1.2554551344263387e-16,5.701811638785911e-5,4.1036862356837494e-13,1.8162746841087506e-9
-0.7256227702362589,3.0060282475031586,5.12064128077615e-6,1.0279802520713666e-8,1.7531091694976344e-16,6.377408834407567e-5,3.250381958533056e-13,1.5802219944790946e-9
-0.718482991645377,3.0054796434574325,5.127947065594864e-6,1.2377979463367427e-8,2.3127372453960966e-16,6.997545986605862e-5,2.642971314018379e-13,1.383327009353913e-9
